homicidios,SANTA ANA URUCA,4,2014,9.95,-84.1
homicidios,DESAMPARADOS DESAMPARADOS,35,2014,10.016667,-84.183333
homicidios,SAN MATEO SAN MATEO,4,2014,9.9333,-84.5167
homicidios,PALMARES BUENOS AIRES,7,2014,10.060727,-84.4378495
homicidios,LA UNION SAN DIEGO,18,2014,9.9045929,-84.0046435
homicidios,SAN CARLOS TIGRA,1,2014,10.551909,-84.776222
homicidios,PEREZ ZELEDON GENERAL,2,2014,9.366667,-83.666667
homicidios,GARABITO TARCOLES,1,2014,9.9280694,-84.0907246
homicidios,MATINA BATAN,5,2014,9.9280694,-84.0907246
homicidios,OREAMUNO SANTA ROSA,2,2014,9.918134,-83.8420817
homicidios,VASQUEZ DE CORONADO SAN RAFAEL,2,2014,9.9718793,-83.9967039
homicidios,SAN CARLOS POCOSOL,3,2014,10.366667,-84.616667
homicidios,PUNTARENAS CHACARITA,4,2014,9.9866822,-84.7707223
homicidios,DESAMPARADOS ROSARIO,3,2014,9.7921196,-84.0855356
homicidios,ALAJUELA LA GARITA,9,2014,9.983333,-84.333333
homicidios,UPALA AGUAS CLARAS,2,2014,9.9280694,-84.0907246
homicidios,ATENAS DESCONOCIDO,1,2014,37.983917,23.7293599
homicidios,PEREZ ZELEDON CAJON,2,2014,9.290112,-83.583046
homicidios,PALMARES SANTIAGO,1,2014,10.0379848,-84.4418861
homicidios,ALAJUELA ALAJUELA,101,2014,10.016667,-84.216667
homicidios,MORAVIA SAN JERONIMO,4,2014,10.0322142,-84.0008772
homicidios,PARAISO LLANOS DE SANTA LUCIA,2,2014,9.833333,-83.866667
homicidios,SAN CARLOS CUTRIS,2,2014,10.7651721,-84.3893073
homicidios,ESPARZA ESPIRITU SANTO,12,2014,9.990833,-84.667222
homicidios,PARAISO OROSI,4,2014,9.843022,-83.8695218
homicidios,SANTA ANA POZOS,12,2014,9.9492247,-84.190641
homicidios,ESPARZA MACACOMA,2,2014,9.9280694,-84.0907246
homicidios,CARTAGO TIERRA BLANCA,2,2014,9.9161836,-83.892355
homicidios,ALAJUELA SAN RAFAEL,34,2014,10.0632425,-84.4673409
homicidios,VASQUEZ DE CORONADO SAN ISIDRO,12,2014,9.9718793,-83.9967039
homicidios,PALMARES ESQUIPULAS,2,2014,10.066667,-84.416667
homicidios,LOS CHILES LOS CHILES,5,2014,11.035277,-84.706108
homicidios,ESCAZU SAN RAFAEL,23,2014,9.9166727,-84.1013616
homicidios,SANTO DOMINGO TURES,1,2014,9.9914528,-84.056387
homicidios,CURRIDABAT TIRRASES,5,2014,9.9022713,-84.0236137
homicidios,BUENOS AIRES BUENOS AIRES,3,2014,9.1641831,-83.3303123
homicidios,DESAMPARADOS SAN JUAN DE DIOS,18,2014,9.9166727,-84.1013616
homicidios,HEREDIA ULLOA,22,2014,9.9789823,-84.1382368
homicidios,NARANJO SAN JERONIMO,2,2014,10.1081974,-84.3626404
homicidios,GARABITO JACO,19,2014,9.6268304,-84.6231526
homicidios,TIBAS LEON XIII,15,2014,9.9602225,-84.099966
homicidios,SANTA CRUZ DIRIA,3,2014,10.2694853,-85.5875355
homicidios,OSA CORTES,2,2014,8.9791168,-83.532671
homicidios,CARTAGO ORIENTAL,20,2014,9.866667,-83.916667
homicidios,GOICOECHEA GUADALUPE,43,2014,9.947778,-84.054722
homicidios,CARTAGO SAN FRANCISCO,5,2014,9.8370607,-83.9157361
homicidios,LA UNION SAN RAMON,2,2014,10.0783206,-84.4725681
homicidios,SANTA BARBARA PURABA,2,2014,34.4208305,-119.6981901
homicidios,GRECIA TACARES,5,2014,10.0288796,-84.2915293
homicidios,ALAJUELA GUACIMA,18,2014,9.966667,-84.25
homicidios,SANTA CRUZ TAMARINDO,10,2014,10.2706015,-85.5727878
homicidios,TALAMANCA SIXAOLA,1,2014,9.9280694,-84.0907246
homicidios,ASERRI VUELTA DE JORCO,4,2014,9.9280694,-84.0907246
homicidios,CURRIDABAT CURRIDABAT,33,2014,9.913668,-84.039017
homicidios,COTO BRUS PITTIER,2,2014,9.9280694,-84.0907246
homicidios,MONTES DE OCA MERCEDES,3,2014,9.9425975,-84.0471389
homicidios,ALAJUELITA SAN FELIPE,25,2014,9.907467,-84.1052462
homicidios,LIMON MATAMA,1,2014,9.7827778,-83.24
homicidios,LIMON VALLE LA ESTRELLA,3,2014,9.7375258,-82.9605736
homicidios,MORA PICAGRES,1,2014,61.004878,14.537003
homicidios,FLORES LLORENTE,7,2014,10.0,-84.15
homicidios,MONTES DE ORO MIRAMAR,2,2014,10.0919047,-84.7290033
homicidios,BARVA SAN ROQUE,3,2014,10.0140372,-84.138198
homicidios,NARANJO ROSARIO,1,2014,10.048253,-84.380478
homicidios,POCOCI GUAPILES,58,2014,10.216667,-83.783333
homicidios,BARVA SANTA LUCIA,8,2014,10.0244733,-84.1131656
homicidios,POAS SAN PEDRO,5,2014,10.0783392,-84.2463188
homicidios,SARAPIQUI PUERTO VIEJO,27,2014,10.455556,-84.005556
homicidios,NANDAYURE SANTA RITA,1,2014,9.9280694,-84.0907246
homicidios,SAN JOSE SAN SEBASTIAN,39,2014,9.9084637,-84.0828023
homicidios,VASQUEZ DE CORONADO DULCE NOMBRE DE JESUS,8,2014,10.082057,-83.985008
homicidios,SAN JOSE ZAPOTE,25,2014,9.9191024,-84.059667
homicidios,ALAJUELITA CONCEPCION,7,2014,9.8901339,-84.0888458
homicidios,POAS SABANA REDONDA,1,2014,10.116667,-84.216667
homicidios,CAÑAS BEBEDERO,1,2014,9.9031767,-84.1403979
homicidios,SAN JOSE MATA REDONDA,24,2014,9.93056,-84.1072
homicidios,SANTA ANA PIEDADES,7,2014,9.9555915,-84.1952445
homicidios,ACOSTA PALMICHAL,2,2014,9.9280694,-84.0907246
homicidios,SAN CARLOS PITAL,7,2014,10.4531184,-84.2779155
homicidios,MONTES DE OCA SABANILLA,20,2014,9.9450974,-84.0312817
homicidios,BUENOS AIRES POTRERO GRANDE,1,2014,9.0412596,-83.1290767
homicidios,MORA COLON,6,2014,9.9161468,-84.2425659
homicidios,VALVERDE VEGA SAN PEDRO,1,2014,10.1118636,-84.3327144
homicidios,SAN ISIDRO CONCEPCION,1,2014,10.0136177,-84.0554787
homicidios,SANTA CRUZ SANTA CRUZ,8,2014,-17.7752919,-63.1871444
homicidios,GOICOECHEA MATA PLATANO,8,2014,9.9517808,-84.0219991
homicidios,NICOYA BELEN DE NOSARITA,1,2014,9.9280694,-84.0907246
homicidios,MONTES DE ORO UNION,1,2014,9.9280694,-84.0907246
homicidios,OROTINA OROTINA,10,2014,9.911389,-84.523611
homicidios,SAN ISIDRO SAN JOSE,2,2014,9.375556,-83.705278
homicidios,SANTA CRUZ CABO VELAS,4,2014,36.9741171,-122.0307963
homicidios,CAÑAS CAÑAS,6,2014,10.4259904,-85.0988102
homicidios,SAN ISIDRO SAN FRANCISCO,1,2014,9.7015433,-84.1005832
homicidios,LIMON DESCONOCIDO,1,2014,9.9280694,-84.0907246
homicidios,MATINA MATINA,3,2014,10.0809588,-83.2856262
homicidios,GUACIMO POCORA,1,2014,10.1655501,-83.6095653
homicidios,SANTO DOMINGO SAN VICENTE,2,2014,9.9634381,-84.0458176
homicidios,CARTAGO LLANO GRRANDE,2,2014,9.941261,-83.910782
homicidios,SAN RAMON PIEDADES SUR,1,2014,10.1148728,-84.536705
homicidios,GRECIA SAN JOSE,8,2014,10.0032663,-84.2542195
homicidios,GRECIA SAN ROQUE,6,2014,10.0937743,-84.3054235
homicidios,EL GUARCO SAN ISIDRO,5,2014,9.8203099,-83.9691346
homicidios,DESAMPARADOS SAN ANTONIO,13,2014,10.016667,-84.183333
homicidios,UPALA BIJAGUA,4,2014,10.7312909,-85.0584152
homicidios,DOTA SANTA MARIA,2,2014,9.65,-83.966667
homicidios,HEREDIA SAN FRANCISCO,33,2014,9.9927599,-84.1303207
homicidios,PEREZ ZELEDON SAN ISIDRO DE EL GENERAL,19,2014,9.375556,-83.705278
homicidios,LA UNION CONCEPCION,5,2014,10.0195843,-84.048816
homicidios,SAN ISIDRO SAN ISIDRO,2,2014,9.9936107,-84.4238316
homicidios,PEREZ ZELEDON PEJIBAYE,4,2014,9.166667,-83.566667
homicidios,SAN JOSE SAN FRANCISCO DE DOS RIOS,38,2014,9.9080918,-84.0616709
homicidios,GRECIA PUENTE DE PIEDRA,3,2014,10.05,-84.316667
homicidios,SAN RAMON PIEDADES NORTE,3,2014,10.1330601,-84.5095611
homicidios,DESAMPARADOS DAMAS,2,2014,9.9352516,-84.071732
homicidios,SAN RAMON SAN RAMON,10,2014,10.086989,-84.470008
homicidios,GOLFITO PAVON,6,2014,9.9280694,-84.0907246
homicidios,VALVERDE VEGA SARCHI SUR,3,2014,10.0841288,-84.3397438
homicidios,DESAMPARADOS GRAVILIAS,19,2014,9.895269,-84.0594355
homicidios,CARRILLO SARDINAL,8,2014,9.9280694,-84.0907246
homicidios,ALVARADO PACAYAS,4,2014,9.9161495,-83.8108939
homicidios,SAN CARLOS FORTUNA,4,2014,10.471396,-84.645374
homicidios,CORREDORES CANOAS,7,2014,8.5296609,-82.8379843
homicidios,PARRITA PARRITA,13,2014,9.5087344,-84.3333385
homicidios,TILARAN SANTA ROSA,1,2014,9.9280694,-84.0907246
homicidios,SAN RAMON ALFARO,3,2014,10.083333,-84.516667
homicidios,CARRILLO FILADELFIA,3,2014,10.4469743,-85.551618
homicidios,MONTES DE OCA SAN RAFAEL,4,2014,9.9458041,-83.9929431
homicidios,CARTAGO QUEBRADILLA,1,2014,9.8436129,-83.9909594
homicidios,SANTA ANA BRASIL,2,2014,9.9555915,-84.1952445
homicidios,ALAJUELA RIO SEGUNDO,21,2014,10.0,-84.2
homicidios,SAN JOSE CARMEN,15,2014,9.9359945,-84.0669545
homicidios,PUNTARENAS EL ROBLE,14,2014,9.9816061,-84.7350701
homicidios,PARAISO CACHI,1,2014,9.824561,-83.8194578
homicidios,GUACIMO RIO JIMENEZ,4,2014,10.2655896,-83.6905859
homicidios,PALMARES PALMARES,4,2014,10.060727,-84.4378495
homicidios,ALFARO RUIZ ZARCERO,4,2014,10.1864136,-84.3918974
homicidios,GRECIA BOLIVAR,4,2014,10.0684709,-84.3103176
homicidios,SAN JOSE URUCA,30,2014,9.95,-84.1
homicidios,TARRAZU SAN MARCOS,2,2014,9.6651293,-84.0213754
homicidios,PEREZ ZELEDON DANIEL FLORES,10,2014,9.3291979,-83.6734049
homicidios,BARVA SAN PABLO,2,2014,10.0411817,-84.1131656
homicidios,SANTO DOMINGO SANTO TOMAS,7,2014,9.9806958,-84.0775201
homicidios,SANTO DOMINGO PARACITO,2,2014,10.0082945,-84.0253342
homicidios,HEREDIA HEREDIA,45,2014,9.996389,-84.116667
homicidios,ALAJUELA CARRIZAL,2,2014,10.0867332,-84.1685722
homicidios,SAN CARLOS FLORENCIA,5,2014,10.3620025,-84.4754678
homicidios,PUNTARENAS LEPANTO,2,2014,9.9517106,-85.0344372
homicidios,PUNTARENAS PUNTARENAS,17,2014,9.9778439,-84.8294211
homicidios,SAN RAMON SAN JUAN,8,2014,10.107099,-84.4645858
homicidios,PARAISO PARAISO,3,2014,9.8273563,-83.8684595
homicidios,ALAJUELITA ALAJUELITA,23,2014,10.016667,-84.216667
homicidios,GRECIA DESCONOCIDO,1,2014,9.9280694,-84.0907246
homicidios,CURRIDABAT GRANADILLA,7,2014,9.933333,-84.016667
homicidios,TIBAS ANSELMO LLORENTE,14,2014,9.9569277,-84.0709168
homicidios,TURRIALBA LA ISABEL,1,2014,9.9198432,-83.6767281
homicidios,SAN RAMON VOLIO,4,2014,10.129771,-84.457794
homicidios,PURISCAL SAN RAFAEL,1,2014,9.83915,-84.29052
homicidios,TILARAN TILARAN,1,2014,10.4759532,-84.9629355
homicidios,CARTAGO DULCE NOMBRE,3,2014,9.983259,-83.6579498
homicidios,NICOYA SAMARA,7,2014,10.1393891,-85.4489527
homicidios,PUNTARENAS MONTE VERDE,5,2014,10.306982,-84.809731
homicidios,SAN CARLOS AGUAS ZARCAS,13,2014,10.375813,-84.3357992
homicidios,ATENAS SAN JOSE,3,2014,10.0,-84.4
homicidios,ALAJUELA DESAMPARADOS,31,2014,10.016667,-84.183333
homicidios,SANTO DOMINGO SAN MIGUEL,12,2014,9.980227,-84.0511025
homicidios,TALAMANCA CAHUITA,2,2014,9.658333,-82.752778
homicidios,SANTA BARBARA JESUS,4,2014,10.0383406,-84.1494495
homicidios,OSA PALMAR,1,2014,8.9760939,-83.5113287
homicidios,MATINA CARRANDI,2,2014,9.9280694,-84.0907246
homicidios,TURRIALBA SANTA CRUZ,1,2014,9.966667,-83.733333
homicidios,CORREDORES CORREDOR,20,2014,8.6805866,-82.9038138
homicidios,SAN RAMON SAN ISIDRO,2,2014,9.9412369,-83.992806
homicidios,POAS SAN RAFAEL,1,2014,10.05,-84.25
homicidios,TURRIALBA TURRIALBA,3,2014,9.913056,-83.682778
homicidios,LA CRUZ LA CRUZ,2,2014,-32.8570046,-71.2291616
homicidios,DESAMPARADOS SAN MIGUEL,21,2014,9.146981,-83.607124
homicidios,GUACIMO DUACARI,2,2014,9.9280694,-84.0907246
homicidios,VALVERDE VEGA SARCHI NORTE,5,2014,10.0898383,-84.3476321
homicidios,PEREZ ZELEDON RIVAS,3,2014,9.4193734,-83.6594456
